,_Player_,team_cluster,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost,Name,Position,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Teamwork,Work Rate,Positioning,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
446,Leandro Cabrera,2,0.6766400827847062,0.4226907516529098,0.3308014578153207,0.6284501061571125,0.24258773573123518,0.0,0.7367076535304335,0.6682215600519386,0.2065075838724104,0.640410844973825,0.7269436591730704,0.2029474210066192,0.29480783262014154,0.8627671591014981,0.9208794637949408,0.5313899345472263,0.8744949981857637,0.4350756004729747,0.2385583847010578,0.15005620082427876,0.5071742482838246,0.2639280111273479,0.2798063142593286,0.7235396832649481,0.04066007460863049,0.07940222116968407,0.10975690388557072,0.0,0.5653802922442863,0.0,0.0,0.3300173572613759,0.10662099234598299,0.0,0.23004870738104158,0.7689030883919062,0.4058679424734127,0.28338839878742467,0.043087298613713,0.3991765825592262,0.38738300248964397,Leandro Cabrera,D LC,4,8,6,4,8,7,13,8,18,15,8,5,15,8,16,12,18,11,16,9,12,18,6,14,8,18,18,15,10,10,9,16,9,14,14,16
447,Fernando Calero,2,0.9392273358753807,0.7002865401375644,0.6622274890431314,0.8268156424581005,0.5023794744465135,0.4163045727291538,0.36899723491902264,0.5018564966970528,0.1413046371204882,0.5453858628086266,0.7497101101483761,0.20711773225739705,0.17094645365742098,0.7867403598208137,0.8397716869870527,0.678341619486384,0.7696987841350497,0.3056438943526772,0.11292228939737932,0.0,0.5660653820435152,0.3161983078208899,0.288064983092119,0.6838564139831343,0.03368148328070601,0.04384947823337198,0.030306349727973123,0.0,0.15611421477343268,0.0,0.25822470515207946,0.4205779145922801,0.0,0.04626728697344212,0.11599600572153401,0.3933262335818246,0.5101083894379984,0.2112747587607923,0.07138423339540657,0.37333133557367815,0.5030253456087529,Fernando Calero,D C,7,6,5,5,14,9,13,11,10,14,13,9,14,13,10,14,14,12,12,13,12,12,11,12,10,15,14,14,13,12,12,11,11,14,13,13
448,Sergi Darder,2,0.4998565691336776,0.5097115735669953,0.4210660825118656,0.17831325301204817,0.6988219544846052,0.7070281124497992,0.33055859802847753,0.09767789278891587,0.03034544818277259,0.15653316145008164,0.8361045920515771,0.7896586345381525,0.23107561826252376,0.813817780593506,0.8841596205830521,0.6733131874756338,0.6677650166474659,0.39954183447298086,1.0,0.4825301204819277,1.0,0.9999999999999999,0.9999999999999998,0.8721721422274464,0.30644316396018856,0.9574903387133439,1.0,0.6987951807228916,0.30301204819277117,0.2573149741824441,0.12530120481927712,0.9999999999999999,1.0,0.08317578799709358,0.28143006809848087,1.0,0.34878591288229843,0.888499452354874,0.06927710843373494,0.06211051100955547,0.1094189843486094,Sergi Darder,DM/M C,7,9,11,7,15,11,10,12,5,14,16,10,15,16,13,14,13,13,14,17,13,15,12,8,16,13,13,14,13,13,13,10,12,12,13,12
449,Edu Expósito,2,0.29454022988505746,0.7188436084987809,0.6342737722048067,0.6804597701149424,0.6977011494252874,0.4336206896551725,0.47304075235109716,0.26211584464721793,0.06252682787237086,0.21777708358084205,0.68546925380326,0.904022988505747,0.3391560798548094,0.8075255364942674,0.7883318096082762,0.6782889113421408,0.6257600350259985,0.2555309990877354,0.8625413320736892,0.3452586206896552,0.8844161610182033,0.46957403567052225,0.4432413381234968,0.8281520605550885,0.6899550224887556,0.4668835393623943,0.46298174442190665,1.0,0.6504310344827586,0.3682266009852217,0.3586206896551724,0.8761435608726249,0.4088669950738916,0.5446540923088756,0.2071214392803598,0.23322683706070288,0.45082228116710876,0.9454545454545455,0.0,0.20739199365834327,0.28907508862391235,Edu Expósito,M C,9,10,12,12,14,12,9,14,7,12,14,12,13,13,11,15,14,14,15,11,15,11,9,13,10,13,13,14,13,12,12,8,11,13,12,11
450,Óscar Gil,2,0.9727572154301346,0.6037869906568617,0.5319075870072353,0.732577829881464,0.33735400112891323,0.58968347010551,0.5539450779779033,0.3298987175096965,0.09201651535518338,0.3511692687903624,0.5357717721097217,0.6282401979940081,0.2075492071327204,0.61858300067951,0.5889271397126042,0.6419063213191915,0.5193321433674828,0.12536508414254294,0.2665852992660875,0.2738862837045721,0.26170362282745235,0.2430113911281479,0.260853262558606,0.42131205977944897,0.5884091951679494,0.4508836736048132,0.43882031124290277,0.22665103556076593,0.1965611567018367,0.25037682130296435,0.0,0.330964742286129,0.03706805113604645,0.10160413475512545,0.06259238493297314,0.7298544550940717,0.7882405987915952,0.5763615048491953,0.0,0.08729613309796841,0.4258745932442945,Óscar Gil,D/WB R,7,10,9,9,11,7,9,8,11,14,12,8,13,10,6,10,15,9,12,7,12,15,15,10,11,16,18,12,15,14,10,10,14,15,16,14
451,Sergi Gómez,2,0.6886337262566421,0.3040753840240801,0.25164859367510073,0.4218326920336326,0.2076100897819581,0.0,0.5278479536709549,0.8392816734334851,0.2243188888632645,0.7532301018408766,0.6398544796862948,0.061137238135955535,0.1597905087644292,0.7960921638800852,0.8658503706018189,0.492150002638664,1.0,0.3271446081520515,0.09721986330652956,0.0,0.2619512025057479,0.34548327195432815,0.3383942319624908,0.7813103369169649,0.005799579902225031,0.0,0.0,0.0,0.21504916631038906,0.0,0.0,0.1303539799844692,0.0,0.040652745595080475,0.1027194824990241,0.6517571884984026,0.14373006215674022,0.1293482063041704,0.0,0.3159076724997912,0.43009034134724883,Sergi Gómez,D C,6,9,10,8,12,7,14,9,12,14,14,9,15,14,10,14,13,13,13,14,13,13,7,14,8,15,14,16,12,10,11,13,13,15,13,14
452,Joselu,2,0.40810638636725594,0.10663153271848924,0.13534002229654404,0.04949832775919732,0.07218134522482349,0.33645484949832777,0.12234721799939191,0.21651515754922035,0.03542004931144386,0.019860180910490514,0.40007262827154083,0.7579710144927536,0.9999999999999999,0.2292856720912354,0.2068904008321829,0.5220173085034475,0.13422531507629523,0.0227407175667328,0.3346314198011637,0.033486622073578595,0.3145248108860723,0.0,0.0,0.5531974223019823,0.6669187145557657,0.3307629204265792,0.29392091284674404,0.38795986622073575,0.5887959866220736,1.0,0.0,0.4645416695106136,0.0,0.03785541203217371,0.9374727352043043,0.8828541001064962,0.2873372781065089,0.8853754940711462,1.0,1.0,1.0,Joselu,S,5,9,11,15,14,10,15,12,6,7,12,13,10,12,8,14,13,13,13,12,13,8,13,6,13,13,13,7,11,12,12,15,11,12,13,15
453,César Montes,2,0.5832584606169512,0.2622196810876056,0.20823327615780446,0.310272536687631,0.2375401816911251,0.0,0.40263007432818754,1.0,0.27172768948389403,0.7705467801049799,0.6406862654353707,0.17987421383647798,0.3587802052300562,0.8804499739441282,0.9189637889015126,0.6208550254045121,0.8781405160028248,0.35965797107463904,0.0,0.06297169811320755,0.3674251626312522,0.599984180667227,0.4305966196353512,0.7599242828654702,0.03412633305988515,0.07404770380918477,0.06141324454310025,0.0,0.4745283018867925,0.0,0.0,0.12783981517135157,0.05965858041329739,0.12478051147985486,0.15110746513535686,0.38587149449769254,0.42287373004354134,0.14271012006861064,0.07232704402515723,0.7349092749222873,0.6678422382883679,César Montes,D C,8,12,7,6,10,7,15,9,14,15,11,11,12,14,9,13,13,14,13,13,14,13,8,8,7,12,14,14,12,13,14,15,14,14,13,9
454,Javi Puado,2,0.2503052503052503,0.2096175429508763,0.17293447293447292,0.252991452991453,0.11528964862298197,0.21495726495726497,0.19541569541569542,0.0826142152372688,0.02136161057322883,0.09096938494094794,0.32431977190412686,0.7722222222222221,0.7649853801169589,0.2043091150102313,0.2019954735212005,0.47850956394602945,0.17281029392693661,0.02718781120443,0.48589158178199277,0.1283653846153846,0.35317853343604416,0.3544053855599365,0.4480586592240761,0.4557932874713364,0.6782608695652175,0.5635220125786163,0.4798893916540975,0.9914529914529915,0.8598290598290599,0.3650793650793651,0.0,0.5067155067155067,0.08107448107448108,0.05963806106634437,0.889855072463768,0.6521121760738374,0.25541091387245235,0.4040404040404041,0.19658119658119658,0.15421455938697318,0.4896157840083074,Javi Puado,AM/S RLC,8,11,13,13,12,8,9,12,5,8,11,12,7,14,9,12,11,14,12,13,13,13,13,9,16,13,13,8,15,15,10,9,13,14,11,11
455,Rubén,2,0.7695195195195195,0.8285558285558287,0.6214168714168715,1.0,0.5468468468468469,0.5664414414414415,0.9269041769041769,0.31040754875301474,0.07083847332809988,0.319574895905367,0.5280292123369401,0.7807807807807807,0.4651938122332859,0.6481205595654757,0.5731665664097155,0.609857940621362,0.408473659293215,0.2330648299671334,0.3585091941256325,0.33826013513513514,0.22464524610447356,0.6069562134260025,0.5931283017321103,0.4936053614590201,0.8707403055229141,0.6364099949005609,0.6597774244833068,0.9797297297297298,0.0,0.0,0.46846846846846846,0.5722559293987866,0.0,0.5515322225753156,0.15031335683509597,0.13667021654242104,0.7571725571725573,0.2981162981162981,0.0,0.29026871699285495,0.12587353708849036,Rubén,GK,5,2,1,2,11,7,8,2,1,1,11,1,2,5,7,12,12,13,15,8,12,12,4,12,7,12,6,13,9,11,12,13,13,10,10,12
456,Vinicius Souza,2,0.6231858476504276,1.0,1.0,0.8330587589236682,0.9999999999999999,0.8977210323997805,0.9039988018571213,0.3155543391665206,0.08669031880253655,0.2999908982609686,0.7435706430330975,0.29269632070291046,0.16203502991415936,0.5931926100995949,0.5520493053343937,0.6442958053266721,0.4730980159177087,0.12974987138603827,0.2060436460472569,0.04123764415156508,0.4812240597888723,0.1598773589955345,0.2143047613197358,0.47496685016273565,0.07821789270109591,0.18426533213142268,0.20108537648996994,0.23887973640856672,0.20716639209225704,0.17592374676394448,0.342668863261944,0.3488215714621927,0.0,0.15366096367769827,0.08795931523529835,0.6833510827121051,1.0,0.5918825819979032,0.0,0.5095722320059082,0.7250689002140142,Vinicius Souza,DM/M C,11,11,13,11,13,10,12,11,11,11,14,13,12,12,12,13,13,14,12,13,14,12,13,10,13,13,13,8,13,13,11,14,12,12,14,12
457,Denis Suárez,2,0.5681531872008062,0.6747688525466303,0.7785794452461119,0.6264550264550264,0.6851499118165785,0.35485008818342156,0.24194324194324193,0.05471113223125951,0.02048343542119476,0.1577324564435217,0.7738850604592272,0.7657848324514991,0.2497911445279866,0.7516792088730598,0.8496409751195176,0.9942920336364142,0.45106848235058783,0.23780041333655316,0.7700224686526057,0.42380952380952386,0.648363875831687,0.6532849165622987,0.7497155882014328,0.874281378242354,0.4880607315389924,0.6976939203354298,0.9816370992841581,0.6137566137566138,0.0,0.22600151171579747,0.0,0.7886837274592376,0.9034013605442178,0.5203151564140138,0.14124683689901082,0.156904508342208,0.6324460724460725,0.5602693602693604,0.1216931216931217,0.07273611871313022,0.35484349503041096,Denis Suárez,M/AM LC,13,14,15,12,16,13,7,13,9,7,16,12,11,16,9,16,9,14,12,17,13,12,15,8,14,16,14,9,13,14,13,10,12,13,12,11
458,Aleix Vidal,2,1.0,0.2631978319783198,0.17945306725794533,0.288780487804878,0.15791869918699186,0.3271544715447155,0.669179600886918,0.20499210430083378,0.046412306446715915,0.19120340530955637,0.47984614287799726,0.7947967479674796,0.2878690629011553,0.5035967755646641,0.5527707401650409,0.6828452090208577,0.3712348046110434,0.16296891275871883,0.6655529568994321,0.3907317073170732,0.3197320213545483,0.19733454382673532,0.2828069879382136,0.44764306960142775,0.7014209968186638,0.4364841233317993,0.333428981348637,0.848780487804878,0.0,0.0,0.4058536585365854,0.5288203086112494,0.4627177700348432,0.4071111594705757,0.02604453870625663,0.1853035143769968,0.8381838649155723,0.6272283813747229,0.11219512195121951,0.050294365012615645,0.19083656257123321,Aleix Vidal,D/WB/M/AM RL,11,12,13,10,13,8,7,9,12,11,13,11,12,13,12,11,14,11,12,10,13,15,15,9,15,13,16,11,15,12,12,8,15,13,13,9
459,Dominic Calvert-Lewin,2,0.14826375341396802,0.08962074100026275,0.07761463745199909,0.03430793991416309,0.0,0.40282035561005514,0.06692352645225079,0.26289155082954324,0.05276311218959102,0.02428945458963301,0.32066334168398214,0.660101635114142,1.0,0.0,0.0,0.29993384452334687,0.0,0.0,0.3746877114902146,0.0,0.21599458475959799,0.08420868046859059,0.043892997453667704,0.26542705761621954,0.6055686156102401,0.5559052614846607,0.5956127801621364,1.0,0.15665236051502146,0.43038626609442054,0.0,0.4869373684786793,0.0,0.2823733873951946,0.9996423462088699,0.22588396841743907,0.9481445349879135,0.5581108021654182,1.0,0.8267554481591606,1.0,Dominic Calvert-Lewin,S,9,11,11,15,15,7,17,9,2,6,11,7,5,14,13,14,14,13,15,10,14,14,12,5,16,15,15,6,16,14,14,16,14,16,15,16
460,Conor Coady,2,0.3461138098542679,0.17434569247546344,0.19412916834069907,0.15255248091603052,0.16957470010905124,0.0,0.2668447780820721,0.7143670958186169,0.3652715235283915,0.9249547424387455,0.7402819426224282,0.05320022362197349,0.09420688316729203,0.9251981519990891,1.0,0.485227116048176,1.0,0.4617552523040462,0.06877675633472347,0.08512813522355507,0.3504262816122128,1.0,0.8625489508898438,1.0,0.006010491388238904,0.033105385920271416,0.0,0.0,0.0870706106870229,0.11960877862595419,0.0,0.21284588087945483,0.0,0.05362461817997717,0.08889949109414759,0.5454857535187092,0.25243579180362496,0.24949070388235842,0.05850743270389714,0.14515975365249248,0.17322152331537413,Conor Coady,D C,5,7,11,9,13,7,14,9,8,13,15,10,13,15,15,13,16,15,14,15,13,17,6,18,12,14,16,14,12,13,14,13,15,12,14,13
461,Tom Davies,2,0.6421088205474823,0.7277520673696988,0.7563099197808647,0.3714567843866171,0.9909718534253849,0.29075942644715874,0.3036481667501859,0.22138378738278866,0.07544745014293948,0.2953350298370508,0.9806372808332295,0.3859386046935936,0.5505324176170374,0.7107000302907833,0.6335215033162155,0.7986965958191057,0.3790358274000421,0.18021543304214224,0.1639156689849299,0.0,0.9706430517772017,0.22386552647777685,0.26550944078747096,0.6856039357069921,0.3044123965552671,0.25795125980999584,0.25795125980999584,0.0,0.3392193308550186,0.0,0.0,0.31441980570655426,0.0,1.0000000000000002,0.5195167286245354,0.010641949879848955,0.9330038925920039,0.5122148129074829,0.11396986891019369,0.16167462938842808,0.3819709092642729,Tom Davies,DM/M C,9,10,12,8,13,10,10,7,2,10,13,8,14,14,15,14,16,13,14,11,11,14,14,9,13,15,17,14,14,15,13,10,15,12,17,13
462,Abdoulaye Doucouré,2,0.5858981201446954,0.5278299186602233,0.5898307412366532,0.23465019569471623,0.57962911191874,0.7142857142857142,0.3545583432451465,0.12209013640213803,0.03517090185010341,0.20213413054932666,0.5955806186760269,0.6069877820865298,0.5796212146339845,0.40210713426605316,0.4333857765308756,0.801035593529557,0.25775065230451893,0.006180635728164508,0.7231279917478971,0.0,0.4256109178196804,0.35394841315126085,0.23467602210195582,0.4016199315142793,0.5423792150576758,0.49789809378850475,0.6035128409557633,0.45596868884540115,0.23809523809523808,0.0,0.6724070450097847,0.9164257067577152,0.0,0.22519241390946704,0.3646444879321592,0.35221421215242027,0.6835813788847503,0.05879357526141096,0.31997802725993063,0.0926226192468931,0.30653624824988596,Abdoulaye Doucouré,DM/M/AM C,5,11,12,13,14,7,12,13,5,12,13,8,12,14,13,12,14,13,12,13,13,14,12,10,13,16,17,12,14,13,14,12,16,13,16,15
463,James Garner,2,0.38670284938941657,0.5194435983348563,0.7310159727677402,0.1988495024875622,0.5894337834636342,0.7782515991471215,0.668510014466866,0.2751169525506794,0.08582183793671316,0.2513205561584377,0.7069699989493423,0.7173679150260965,0.22103465722236276,0.6377043963889011,0.6441398089166427,0.7117362139678209,0.4308118608261831,0.21196133323938707,0.4262859775244681,0.44385216773276476,0.7116715706271166,0.48722371705799333,0.5001473091303432,0.37811010732349504,0.28204455111377785,0.4027547447945458,0.4027547447945458,0.2898009950248756,0.2269900497512438,0.3118159203980099,0.0,0.5815549013888549,0.2589137645107794,0.9455440190352586,0.2317578772802654,0.101956745623069,0.9999999999999999,0.5804361326967629,0.07626341974338831,0.19084686219046476,0.18943502284147798,James Garner,DM/M C,12,13,6,11,14,12,8,13,2,8,15,10,12,14,10,14,11,14,14,14,13,16,5,11,12,16,14,13,11,12,13,12,15,12,16,11
464,Ben Godfrey,2,0.5168895941963274,0.6509237111303374,0.6200945005906287,0.647872506234414,0.36931480821755136,0.3900961881011756,0.4273783560987185,0.7001153831838315,0.2194579740631091,0.45344586753832167,0.6104473509259717,0.30204588222694795,0.19696521408343548,0.46546515467838945,0.4150579427483505,0.4566181463991505,0.3676144729092901,0.16955971863455707,0.16513450401081395,0.22247951549697187,0.4063037284023759,0.29324005919869794,0.18698603586468898,0.11049419389116955,0.1099575182646399,0.23071949755241525,0.17303962316431143,0.0,0.0,0.0,0.0,0.1471115488380989,0.0,0.5160937008988217,0.3485037406483791,0.10127016821146584,0.6208369996572712,0.2511956543366147,0.07645360283501772,0.24842061319775877,0.3332602402950785,Ben Godfrey,D RC,5,8,8,9,13,5,13,12,7,13,13,7,15,13,14,11,14,12,13,12,9,15,7,12,11,14,17,12,16,14,15,13,15,17,16,16
465,Anthony Gordon,2,0.5994188459941885,0.810474326716988,0.908339341504446,0.6205194063926941,0.5409871711241574,1.0,0.11942656289510344,0.17092619096299325,0.03559391371894765,0.14403088237780098,0.405476076342902,0.7655069053421856,0.8475350205092486,0.28528686402991554,0.17051383566199085,0.38048014096423705,0.13948114341186613,0.06816290836201702,0.35263229275337665,0.3258969341161122,0.29475712137451215,0.42051620618004,0.6702570965739176,0.3288791783643892,0.7708359147334848,0.9505327245053272,0.46470488753593775,0.21278538812785389,1.0,0.2289497716894977,0.9413698630136985,0.41460180345093167,0.0,0.47186312810625114,0.7019406392694064,0.20185375901132857,0.9165489350904836,0.6473531323875782,0.16798846431146358,0.08864616953256121,0.4200724807209458,Anthony Gordon,AM RLC,11,13,14,11,13,12,7,13,5,8,12,12,11,13,11,10,10,12,10,11,12,17,15,9,10,11,15,6,15,14,7,11,10,14,14,9
466,Demarai Gray,2,0.316930775646372,0.343584901052563,0.43280918690823583,0.14348573992820104,0.3308070735274564,0.6239671776169582,0.19407587778129692,0.12216539956777739,0.025553160915073002,0.051377712907799536,0.4820449082618781,1.0,0.81913016435337,0.4189984093618224,0.37344221994938365,0.41848787144341676,0.2163170769095839,0.2472524932243957,0.7445704255378932,0.49820502592740334,0.31230117616910824,0.8081231625382232,0.8999553564370988,0.4820027391992039,1.0,0.8764718048722835,0.6642733679032043,0.5576386118867172,0.800757877941763,1.0,0.6167530913442361,0.5887448660836677,0.6919514248991712,0.19384294351644432,0.43666068341975806,0.6865774116031582,0.4731021149015093,1.0,0.31795184011084754,0.04241339878132615,0.2799404129234284,Demarai Gray,M/AM RLC,12,11,14,12,12,11,6,9,6,7,12,11,5,13,9,12,7,10,10,11,10,13,15,7,12,12,11,8,16,14,12,9,15,16,13,10
467,Mason Holgate,2,0.4769589384974,0.5663164674153685,0.6242084501193812,0.6306706114398423,0.3505212735981966,0.0,0.6140192874983526,0.9396802967411463,0.22093318496415493,0.5535402593226151,0.7803185510246492,0.20476821432460884,0.1947313876909705,0.681755754959938,0.6156033732301197,0.3853793631372428,0.500174936947893,0.41199652219159905,0.5907791008074921,0.35193012116089045,0.47532802515792566,0.31502077900675013,0.08187403578523833,0.3723894409081018,0.12424053204880418,0.1368617137847907,0.2737234275695814,0.0,0.3599605522682446,0.0,0.0,0.5663997100097525,0.2737234275695814,0.7551951383650269,0.45940170940170943,0.0,0.8903573163454604,0.339040520666422,0.0,0.23391599519105338,0.30907138797236133,Mason Holgate,D RC,5,8,9,6,11,6,14,5,7,13,12,8,14,13,15,13,15,12,11,12,12,13,9,10,9,13,13,14,15,13,14,13,15,14,15,15
468,Alex Iwobi,2,0.41929059691049037,0.5331677964258528,0.4952011467389611,0.43778678211959743,0.4910203276100256,0.18523217457498095,0.30198639437181707,0.14607247952069138,0.047012228764819405,0.21389232373434997,0.7496571705725362,0.8070367807574816,0.3448786264061575,0.6871589095336568,0.6845729237445238,0.7257121417885963,0.47102509220070926,0.22321891649233708,0.9647874125445994,0.8979531421804958,0.9999999999999999,0.8460848903374099,0.9086398016792621,0.707895286858458,0.5407662944681965,0.7531850974716575,0.7531850974716575,0.551805802249852,0.37818235642391945,0.22264653641207816,0.30515097690941384,0.9999999999999999,0.1848727057430432,0.13502973202563906,0.1723776396289718,0.9855818743563338,0.2716467390929079,0.15598492204209294,0.07260602661182261,0.008502697226124081,0.12131074482513332,Alex Iwobi,M C,9,14,16,11,13,9,9,13,4,8,12,11,11,14,9,13,10,13,13,12,14,15,15,8,14,15,15,14,14,13,15,12,13,14,16,13
