,_Player_,_Born_,_Squad_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost
758,Daniel James,1997,Fulham,-0.8059360730593608,-0.7171381031613977,-0.6973293768545994,-0.7614035087719299,-0.6136363636363636,-0.8229166666666666,-0.948170731707317,-0.880450070323488,-0.880187940485513,-0.9194171348314607,-0.8554768392370572,-0.49185667752442996,-0.3364737550471063,-0.7825342465753424,-0.8017181915093748,-0.7391235563993039,-0.8835435154912035,-0.9014712438698173,-0.6033333333333334,-0.42696629213483145,-0.8023255813953488,-0.6716054013503376,-0.6628910724946351,-0.7669202726264067,-0.36299765807962536,-0.5952380952380952,-0.6828358208955224,-1.0,-1.0,-0.6304347826086957,-1.0,-0.6705426356589147,-1.0,-0.2344994804295117,-0.2702020202020203,-0.6808645707376059,-0.9121447028423773,-0.3865979381443299,-0.4333333333333333,-0.9650924024640657,-0.5483870967741935
759,Reece James,1999,Chelsea,-0.042792792792792876,0.09308885754583923,0.1655011655011655,-0.28160919540229884,0.7647058823529413,-0.2924528301886793,-0.08814589665653497,-0.08730158730158727,-0.29704397981254504,-0.07674552798615109,0.15394423665419923,0.4968925269061695,-0.31544359255202636,0.18222381578423175,0.24857441551035925,0.26752692542166223,0.2183837137569402,0.3530287984111221,0.4502762430939226,1.2727272727272727,0.32197414806110464,0.2545382205202169,0.20165299928972683,0.13833660039204698,0.7143709004174121,0.26103404791929385,0.5536723163841808,0.9736842105263158,0.2195121951219513,-0.13793103448275856,-1.0,0.3931888544891641,0.8939393939393938,0.2870604458745115,-0.4577006507592191,-0.0560024282895735,-0.4155844155844156,0.03211009174311919,0.4492753623188407,0.22601279317697218,-0.054373522458628934
760,Vitaly Janelt,1998,Brentford,0.24660633484162894,0.7568493150684932,0.5267857142857142,0.40740740740740733,1.0176991150442476,1.159090909090909,0.6447761194029851,-0.3870967741935484,-0.07929515418502209,0.13458110516934055,0.692845828933474,-0.022118247554232296,-0.14819427148194272,0.33386004514672685,0.41542506573181415,0.5073203949608445,0.3496448303078136,0.39883474576271194,0.11764705882352941,0.7674418604651163,0.4150772025431426,0.20423215829899785,0.2630853667228967,0.3705588724674563,-0.5023386342376053,-0.2097053726169844,-0.33720930232558144,0.26666666666666666,0.4615384615384614,-1.0,4.428571428571429,0.6108695652173913,-0.7978723404255319,0.0861070911722141,-0.10763209393346387,0.24734635625724735,0.20461095100864551,0.041775456919060004,-0.4647887323943662,-0.05295950155763243,-0.27887788778877887
761,Pontus Jansson,1991,Brentford,-0.4411764705882353,-0.8373287671232876,-0.8303571428571429,-0.7185185185185186,-0.915929203539823,-1.0,-0.48955223880597015,-0.10421836228287837,0.01835535976505132,-0.17700534759358283,-0.656414994720169,-0.9474691620586985,-0.8107098381070984,-0.5786117381489843,-0.5545574057843997,-0.6830098740211099,-0.37391475927387535,-0.5471398305084746,-1.0,-1.0,-0.7584014532243415,-0.7003916781118064,-0.6686545178075032,-0.596456885582852,-1.0,-0.9341421143847487,-0.8527131782945736,-1.0,-0.5128205128205129,-1.0,-1.0,-0.9586956521739131,-1.0,-0.31946454413892916,-0.888454011741683,-0.590996937531591,-0.8904899135446686,-0.9503916449086162,-0.7323943661971831,-0.28971962616822433,-0.6237623762376238
762,Mathias Jensen,1996,Brentford,1.3212669683257918,1.2773972602739727,0.9791666666666665,0.9703703703703703,1.5221238938053097,1.5909090909090908,0.8149253731343283,-0.43424317617866004,-0.40014684287812047,0.24634581105169348,1.1793822597676873,1.7033177371331345,-0.31382316313823166,1.0265237020316027,1.173093777388256,0.8081375553285667,1.080702446724546,2.7436440677966103,2.352941176470588,2.5348837209302326,1.4332425068119892,0.33953914237753696,0.586305210387512,0.8801017911324265,0.3685687558465856,1.0415944540727904,0.8410852713178294,-0.3666666666666667,0.4615384615384614,0.32558139534883723,1.7142857142857142,0.982608695652174,8.5,0.5123010130246018,-0.21917808219178084,0.5834745636725835,0.7521613832853026,0.24020887728459525,-0.7323943661971831,-0.6744548286604362,-0.466996699669967
763,Gabriel Jesus,1997,Arsenal,0.31142857142857133,0.01446654611211568,0.27627627627627616,0.19823788546255502,-0.3523809523809524,0.31896551724137934,-0.17256637168141598,-0.5446428571428571,-0.5888372093023255,-0.6436737804878049,-0.3782542113323124,0.25028879476318827,1.5749405233941318,-0.23365890308039067,-0.4123436031848079,-0.34063125138919753,-0.5123207061419639,-0.6136363636363636,0.23708920187793428,-0.4333333333333333,-0.457356608478803,-0.367358453537435,-0.24354745556054672,-0.1989266336400094,0.6741116751269036,1.5743519781718962,1.2064896755162242,2.777777777777778,1.710144927536232,4.390243902439025,1.8333333333333333,-0.02403204272363158,-0.7792207792207793,-0.3628005657708629,2.261627906976744,0.06176052289163915,1.0305555555555557,1.2720763723150357,3.9454545454545458,0.6017130620985012,1.4692737430167595
764,Raúl Jiménez,1991,Wolves,-0.5892116182572614,-0.6867088607594937,-0.6312849162011174,-0.8125,-0.47619047619047616,-0.6857142857142857,-1.0,-0.7791718946047679,-0.8547418967587035,-0.912586916418334,-0.6576737937982761,-0.41755263706483214,0.45783132530120474,-0.6863870779410334,-0.7362876861605522,-0.6437908496732027,-0.8332069749810462,-0.8273004797208897,-0.39100346020761245,-0.6857142857142857,-0.7634408602150538,-0.8305041398932259,-0.7741480533963069,-0.6415711947626841,-0.23552123552123555,-0.7086092715231789,-0.7043010752688172,-0.24137931034482754,0.40425531914893625,0.047619047619047575,-1.0,-0.4761904761904762,-1.0,-0.14887940234791883,0.7333333333333334,-0.43430290872617855,-0.3109619686800894,-0.1720430107526882,2.193548387096774,0.1865168539325843,0.061776061776061715
765,Joelinton,1996,Newcastle Utd,0.7458033573141487,0.7253521126760564,1.0538922155688621,0.9920948616600789,0.5230125523012551,0.4736842105263157,1.0869565217391304,-0.12077294685990332,-0.1431034482758621,-0.20797824116047148,0.3848833159177988,0.30006609385327165,0.26553672316384175,0.19365174727145285,0.10466708151835716,0.3742836149889787,-0.09677419354838708,-0.5276653171390013,-0.11002444987775065,-0.3333333333333333,0.1719253058596265,0.08418306853213185,0.18045034401278762,0.22961795982670336,0.4363885088919288,1.131687242798354,1.2484848484848483,1.135593220338983,0.5342465753424657,0.9215686274509804,0.39999999999999997,0.16666666666666669,-0.8691588785046729,-0.13718868720979333,0.5152439024390245,0.159874217752732,1.4074074074074074,0.3112947658402205,-0.7846153846153846,0.8188976377952757,1.092783505154639
766,Ben Johnson,2000,West Ham,-0.43842364532019706,-0.3624161073825503,-0.19393939393939394,-0.1886120996441281,-0.6622222222222223,-0.1555555555555555,-0.5767326732673267,-0.33249686323713923,-0.4134960516870064,-0.1537926235212248,-0.3564228785747773,-0.6604354971240756,-0.9487870619946092,-0.3718428684418666,-0.3248090335436732,-0.40826395312981806,-0.249954520647626,-0.23495973472288018,-0.8308605341246291,0.20253164556962025,-0.43759999999999993,-0.5176158112647449,-0.48040011323959614,-0.4514349737136948,-0.6609894566098945,-0.4661157024793388,-0.3821138211382114,-0.5,-1.0,-1.0,-1.0,-0.7698961937716263,-1.0,0.25717852684144804,-0.9556074766355139,-0.5112286121673004,-0.8394366197183099,-0.6905537459283387,-0.6274509803921569,-0.4899328859060403,-0.7005253940455342
767,Brennan Johnson,2001,Nott'ham Forest,0.3750000000000001,0.2006420545746389,0.19565217391304351,0.09695290858725755,-0.058823529411764705,1.3466666666666667,-0.6793002915451896,-0.8269662921348314,-0.8646616541353384,-0.6621160409556314,0.026733121884911698,1.6782608695652177,3.4152249134948094,0.11951512090409741,-0.061020960108181296,0.0651324359531046,-0.1547644888213588,-0.5943600867678959,1.5882352941176467,1.6938775510204085,-0.18012422360248453,1.264690105817526,1.101792541834252,0.312235294117647,3.300126103404792,2.5264116575591986,1.880952380952381,3.4000000000000004,3.4000000000000004,2.4375,0.8333333333333335,1.0050632911392408,-1.0,-0.0235294117647058,3.2625,0.9873764586348103,0.9661835748792272,0.32000000000000006,5.6000000000000005,-0.208,1.0
769,Curtis Jones,2001,Liverpool,-0.2771084337349398,0.1992945326278659,-0.031339031339031376,-0.2760180995475114,0.008403361344537785,1.5925925925925923,-0.8136645962732919,-0.6666666666666666,-0.75736568457539,-0.6759259259259259,-0.35643182344316693,-0.12049761319253574,-0.3299832495812396,-0.37249207016471125,-0.39472507822977204,-0.255609142377857,-0.43971313312415955,-0.7686189443239335,-0.3679458239277652,-0.7647058823529411,-0.28755807950438816,-0.45828644912393507,-0.29601831150857016,-0.32340563289090324,-0.20760697305863712,-0.09365558912386711,-0.2903225806451613,0.45454545454545453,-0.7142857142857143,-0.3548387096774194,0.052631578947368474,-0.17443408788282283,-1.0,0.04770266315481403,-0.6433878157503713,-0.37445226798827475,-0.3157894736842105,0.056105610561056084,-0.5180722891566265,-0.869281045751634,-0.7228637413394919
770,Jorginho,1991,Arsenal,-0.66,-0.44665461121157324,-0.33633633633633636,-0.5506607929515419,-0.19047619047619052,-0.7068965517241379,-0.3230088495575222,-0.7571428571428571,-0.5730232558139535,-0.4849466463414634,-0.27105666156202146,-0.6181491464510332,-0.8921490880253766,-0.42737290257951416,-0.3812373275307848,-0.41242498332962874,-0.3039107515017776,-0.4762626262626263,-0.8004694835680751,-1.0,-0.16059850374064835,-0.47787263271514085,-0.476570621831483,-0.36936777541873084,-0.9309644670050762,-0.7680763983628922,-0.8495575221238938,-1.0,-1.0,-1.0,0.8888888888888888,-0.5687583444592791,-1.0,0.3405233380480905,-0.9505813953488371,-0.5601718764184344,-0.7166666666666667,-0.2696897374701671,-1.0,-0.6359743040685225,-0.7467411545623837
771,Jorginho,1991,Chelsea,0.013513513513513424,0.4809590973201693,0.3403263403263403,0.5804597701149425,0.37254901960784326,0.4150943396226414,0.5957446808510638,-0.7222222222222222,-0.35111751982696465,-0.015435660703981438,0.22619857191431486,-0.3254509625587388,-0.7809419496166484,0.021871638580136285,0.05018057403535451,0.06939646413330622,0.07341147439851947,-0.08142999006951343,-0.5165745856353592,-1.0,0.17508813160987077,-0.3223752921868006,-0.24743333118099053,-0.011481377765331903,-0.8509242695289206,-0.6216897856242118,-0.6468926553672316,-1.0,-1.0,-1.0,-1.0,0.12229102167182664,-1.0,0.9593196966214664,-0.9457700650759219,-0.029443011079071147,-0.2207792207792208,0.3188073394495412,-1.0,-0.5735607675906184,-0.3498817966903074
773,Diogo Jota,1996,Liverpool,-0.6987951807228916,-0.18871252204585542,-0.14529914529914534,-0.2760180995475114,-0.3277310924369748,0.2962962962962962,-0.8136645962732919,-0.5925925925925926,-0.636048526863085,-0.7808641975308642,-0.637317694266533,-0.27093881093591776,0.2227805695142378,-0.5796231895135093,-0.659365221278498,-0.5470748584608932,-0.7557149260421335,-0.8553868402024585,-0.23250564334085774,-0.5294117647058824,-0.6902426432627775,-0.4282805551090393,-0.48419035451932285,-0.5651235567065933,0.09878499735868984,0.17824773413897277,-0.0967741935483871,0.09090909090909091,0.42857142857142855,0.29032258064516125,-1.0,-0.38748335552596536,-1.0,-0.31518876207199303,0.9316493313521549,-0.31643044936689735,0.0,-0.009900990099009924,-0.2771084337349398,-0.2156862745098039,0.20092378752886844
775,James Justin,1998,Leicester City,0.016129032258064457,-0.37125748502994016,-0.03816793893129776,-0.5545454545454546,-0.10000000000000003,-0.6379310344827586,-0.10256410256410262,0.36703601108033246,-0.3221250840618695,-0.07829181494661928,0.015163851007530994,0.04180064308681667,-0.7450682852807283,-0.006804690893296606,0.02698990864035349,0.126034958601656,-0.07871810827629117,-0.018465089440276913,-0.5016949152542373,2.127659574468085,-0.20659163987138268,-0.3786717752234993,-0.3271209575808484,-0.11125857111258576,-0.13651315789473684,-0.32372881355932204,-0.6989247311827957,-0.16,-1.0,0.16666666666666674,-1.0,-0.2944664031620553,-1.0,0.3665183537263626,-0.858744394618834,-0.20082677285023864,-0.5746835443037975,0.6459459459459458,-0.4814814814814815,-0.02028397565922914,0.253731343283582
776,Mathias Jørgensen,1990,Brentford,-0.18325791855203621,-0.4469178082191781,-0.5476190476190477,-0.3666666666666667,-0.3274336283185841,-1.0,-0.09253731343283583,-0.08064516129032254,0.21365638766519815,-0.014438502673796722,-0.2952745512143612,-0.830284985112718,-0.7160647571606475,-0.3437923250564334,-0.3020011685655858,-0.3433775961865849,-0.10023677979479091,-0.506885593220339,-0.7904411764705882,-1.0,-0.39600363306085373,-0.404649270054428,-0.5205873268549978,-0.40305373397279043,-0.9822263797942001,-0.9670710571923743,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7934782608695652,-0.19148936170212771,-0.46382054992764116,-0.665362035225049,-0.3768917432283769,-0.5072046109510087,-0.8015665796344648,-0.4647887323943662,-0.4968847352024922,-0.5297029702970297
778,Boubacar Kamara,1999,Aston Villa,0.4373522458628842,0.5138662316476346,0.2345679012345679,0.3559322033898305,0.51440329218107,1.1333333333333333,-0.016181229773462782,-0.42686567164179107,-0.25125989920806335,-0.04516979887899769,0.2127318525303412,-0.5345967386513882,-0.776536312849162,-0.043541818941213326,-0.015690376569037656,0.08570549315279273,-0.1269400424767195,-0.14606741573033707,-0.639871382636656,-1.0,0.12374581939799331,-0.3514410118183703,-0.2943598188554961,-0.07560165302649705,-0.8913412563667232,-0.16913946587537093,-0.11724137931034483,-0.6666666666666666,-1.0,0.23076923076923078,-1.0,-0.44626593806921677,-1.0,0.5047498416719445,-0.9307359307359306,-0.1386069621595419,0.3877551020408163,0.05084745762711865,-1.0,-0.13513513513513514,-0.38181818181818183
779,Harry Kane,1993,Tottenham,0.1599045346062052,-0.5423728813559322,-0.35905044510385753,-0.941747572815534,-0.4782608695652174,0.9459459459459462,-0.8899082568807339,-0.5561643835616439,-0.691743119266055,-0.7362455073265137,0.15839808726838023,1.169416498993964,2.6793145654834762,0.08427832713417395,-0.0843919142825583,-0.13693811074918572,-0.24003914441493085,0.35226752175904724,1.7214854111405837,0.09090909090909091,1.2962437987243092,-0.020820412864357266,0.2430954334153678,0.24191929331459552,1.5137481910274966,2.0566037735849054,1.4573378839590443,4.3181818181818175,2.9272727272727277,4.837837837837839,2.0,1.3946188340807177,-0.4,-0.036467045834727464,4.836893203883496,0.840374741014323,0.3543689320388349,1.9910979228486647,3.430769230769231,1.2802303262955856,2.197368421052632
780,N'Golo Kanté,1991,Chelsea,-0.3806306306306307,-0.43582510578279265,-0.4172494172494173,-0.7126436781609196,-0.019607843137254832,-0.5283018867924528,-0.5440729483282675,-0.9206349206349206,-0.8017303532804614,-0.8088574725908828,-0.5856001360081605,-0.38229498256783384,-0.5618838992332968,-0.5976255926058722,-0.598460368751188,-0.5173745173745173,-0.6915484268969772,-0.702085402184707,-0.10220994475138125,0.1363636363636363,-0.500587544065805,-0.5026607649077436,-0.5454251953251114,-0.609353122374685,-0.46332737030411447,-0.43253467843631777,-0.15254237288135594,-0.34210526315789475,-0.39024390243902435,-1.0,-1.0,-0.14860681114551083,-1.0,0.20087336244541476,-0.8373101952277657,-0.6069206252845651,-0.6753246753246753,-0.8853211009174312,-0.6376811594202898,-0.8933901918976546,-0.7635933806146572
781,Michael Keane,1993,Everton,-0.5275590551181102,-0.801699716713881,-0.8104265402843602,-0.7229916897506925,-0.84375,-1.0,-0.2746113989637306,0.2850467289719627,0.13543091655266767,-0.05335628227194492,-0.4222866811699299,-0.7677364864864865,-0.334257975034674,-0.3921790113495777,-0.38287153652392947,-0.5076715562299781,-0.34323977251880394,-0.08554572271386433,-0.8,-1.0,-0.40556088207094915,-0.4120533158884619,-0.501758613318824,-0.4999545413219384,-0.9209486166007905,-0.7891566265060241,-0.7368421052631579,-1.0,-0.6226415094339622,-0.5555555555555556,-1.0,-0.6666666666666666,-1.0,-0.19525888958203372,-0.3838862559241706,-0.41534352277786024,-0.6419437340153453,-0.7837837837837838,-1.0,1.4187725631768953,0.13989637305699484
782,Neeskens Kebano,1992,Fulham,-0.4566210045662101,-0.519134775374376,-0.5459940652818991,-0.5228070175438597,-0.5363636363636364,-0.46875000000000006,-0.948170731707317,-0.8087201125175809,-0.8668754894283477,-0.8537570224719101,-0.8295367847411445,-0.38762214983713356,-0.3135935397039031,-0.7251712328767124,-0.7740013795698251,-0.7149185255497548,-0.8464891795111319,-0.9014712438698173,-0.26333333333333336,-0.42696629213483145,-0.6837209302325581,-0.5531070267566892,-0.5880084547493425,-0.7089871611982882,-0.09758001561280256,-0.13265306122448975,-0.3022388059701493,-1.0,-0.3461538461538461,0.10869565217391298,0.21428571428571436,-0.4728682170542635,-0.5641025641025641,-0.10495323865604447,-0.7853535353535354,-0.6073760580411125,-0.648578811369509,-0.29896907216494845,-0.4333333333333333,-0.9301848049281314,-0.6129032258064516
783,Thilo Kehrer,1996,West Ham,-0.25123152709359603,0.37080536912751677,0.38181818181818183,0.6903914590747332,0.18222222222222215,-0.1555555555555555,0.599009900990099,0.8117942283563363,0.8413496051687008,0.9832985386221293,0.3250117205813409,-0.426253081347576,-0.5646900269541779,0.3374637490113367,0.40338757887744936,0.30943570767807593,0.7627796980171002,0.07105637138796776,-0.5489614243323442,-0.759493670886076,-0.08799999999999991,0.13768455589407083,0.03453807681419268,0.24450573127639394,-0.5531224655312247,-0.6545454545454545,-0.3821138211382114,-1.0,-0.03389830508474573,-1.0,-1.0,-0.44117647058823534,-0.037974683544303806,0.09113607990012465,-0.7780373831775701,0.25861454372623566,0.6591549295774647,-0.2573289902280131,-1.0,0.1476510067114094,0.09807355516637473
786,Lloyd Kelly,1998,Bournemouth,-0.011185682326621885,0.005376344086021595,-0.09467455621301778,0.3671328671328671,-0.3259911894273128,-0.6222222222222222,0.3313253012048192,0.8227176220806793,0.8675771971496437,1.0526653821451508,0.215275890187551,-0.45557851239669417,-0.766412213740458,0.3747534516765286,0.5047908745247148,0.1693921080696765,0.7543504653986242,1.272673733804476,-0.4936170212765958,-0.26086956521739124,-0.13057671381936894,0.4161642135130343,0.19485364251043905,0.32271454773626795,-0.8089887640449438,-0.8185975609756098,-0.9407665505226481,-1.0,-0.5750000000000001,-0.19047619047619052,-1.0,-0.452970297029703,-0.5526315789473685,-0.40592407175636214,-0.9073569482288828,0.09060033334381586,-0.18820224719101125,-0.7447447447447447,-1.0,0.2566735112936344,-0.32135728542914166
