,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,_Ast,_xAG,Expected_xA,Expected_A-xAG,_KP,_1/3,_PPA,_CrsPA,_PrgP,Matches
600,601,Gabriele Zappa,it ITA,DF,Cagliari,23.0,1999.0,28.5,1024.0,1397.0,73.3,17247.0,8288.0,513.0,586.0,87.5,394.0,508.0,77.6,94.0,220.0,42.7,3,3.3,2.2,-0.3,24.0,83.0,28.0,19.0,99.0,Matches
601,602,Davide Zappacosta,it ITA,DF,Atalanta,31.0,1992.0,20.7,881.0,1049.0,84.0,13132.0,4003.0,526.0,576.0,91.3,288.0,341.0,84.5,50.0,77.0,64.9,1,1.4,1.7,-0.4,17.0,46.0,29.0,14.0,78.0,Matches
602,603,Oier Zarraga,es ESP,MF,Udinese,24.0,1999.0,4.5,92.0,114.0,80.7,1474.0,488.0,54.0,58.0,93.1,31.0,39.0,79.5,7.0,14.0,50.0,0,0.0,0.1,0.0,2.0,9.0,1.0,0.0,8.0,Matches
603,604,Jordan Zemura,zw ZIM,DF,Udinese,23.0,1999.0,11.5,242.0,346.0,69.9,3499.0,1539.0,154.0,178.0,86.5,69.0,109.0,63.3,11.0,33.0,33.3,0,0.4,0.3,-0.4,8.0,23.0,7.0,3.0,32.0,Matches
604,605,Alessio Zerbin,it ITA,DFFW,Monza,24.0,1999.0,7.6,218.0,282.0,77.3,4240.0,1162.0,83.0,94.0,88.3,103.0,121.0,85.1,30.0,52.0,57.7,1,0.8,1.0,0.2,12.0,15.0,12.0,9.0,20.0,Matches
605,606,Alessio Zerbin,it ITA,FWDF,Napoli,24.0,1999.0,1.7,56.0,71.0,78.9,779.0,133.0,30.0,36.0,83.3,18.0,21.0,85.7,2.0,4.0,50.0,0,0.6,0.5,-0.6,4.0,1.0,2.0,2.0,3.0,Matches
606,607,Kevin Zeroli,it ITA,MF,Milan,18.0,2005.0,0.3,2.0,6.0,33.3,52.0,23.0,0.0,1.0,0.0,1.0,3.0,33.3,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
607,608,Piotr Zieliński,pl POL,MF,Napoli,29.0,1994.0,21.4,1037.0,1255.0,82.6,15627.0,5245.0,585.0,626.0,93.5,326.0,394.0,82.7,78.0,155.0,50.3,2,3.4,3.2,-1.4,48.0,129.0,35.0,2.0,131.0,Matches
608,609,David Zima,cz CZE,DF,Torino,22.0,2000.0,1.0,36.0,43.0,83.7,679.0,120.0,10.0,11.0,90.9,23.0,26.0,88.5,2.0,5.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
609,610,Joshua Zirkzee,nl NED,FW,Bologna,22.0,2001.0,30.7,710.0,917.0,77.4,9106.0,1752.0,446.0,539.0,82.7,166.0,213.0,77.9,32.0,46.0,69.6,4,5.2,2.5,-1.2,43.0,40.0,28.0,0.0,86.0,Matches
610,611,Nadir Zortea,it ITA,DF,Frosinone,24.0,1999.0,14.0,418.0,572.0,73.1,6726.0,2688.0,227.0,264.0,86.0,141.0,189.0,74.6,37.0,74.0,50.0,5,2.8,2.2,2.2,21.0,24.0,27.0,18.0,42.0,Matches
611,612,Nadir Zortea,it ITA,DF,Atalanta,24.0,1999.0,1.7,69.0,92.0,75.0,1150.0,484.0,35.0,39.0,89.7,25.0,30.0,83.3,8.0,14.0,57.1,0,0.3,0.2,-0.3,3.0,5.0,2.0,2.0,10.0,Matches
612,613,Szymon Żurkowski,pl POL,MF,Empoli,25.0,1997.0,9.6,193.0,245.0,78.8,2886.0,649.0,107.0,129.0,82.9,74.0,91.0,81.3,7.0,12.0,58.3,0,0.1,0.2,-0.1,4.0,19.0,5.0,1.0,20.0,Matches
613,614,Milan Đurić,ba BIH,FW,Hellas Verona,33.0,1990.0,13.4,181.0,334.0,54.2,2116.0,392.0,130.0,213.0,61.0,32.0,69.0,46.4,5.0,12.0,41.7,1,1.2,0.5,-0.2,16.0,18.0,3.0,0.0,15.0,Matches
614,615,Milan Đurić,ba BIH,FW,Monza,33.0,1990.0,14.0,140.0,272.0,51.5,1700.0,251.0,93.0,156.0,59.6,35.0,86.0,40.7,0.0,3.0,0.0,1,0.7,0.2,0.3,5.0,3.0,2.0,0.0,8.0,Matches
615,616,Mateusz Łęgowski,pl POL,MF,Salernitana,20.0,2003.0,12.7,292.0,378.0,77.2,4268.0,1261.0,169.0,196.0,86.2,95.0,120.0,79.2,16.0,31.0,51.6,0,0.2,0.4,-0.2,7.0,30.0,5.0,1.0,37.0,Matches
